package_id,doc_prdctn_dt,tkcrd_nm,title,src_dept_doc_no,writer,othbc_pd,rspnber_dept_nm,othbc_se,cpyrht,url
173424570900000,20171208,어르신돌봄서비스운영,"[이송] 2017년 하반기 무료급식사업 점검결과 제출",어르신복지과-23320,이원조,10년,어르신복지과,부분공개,,
173424570902000,20171208,급수공사승인관리,"급수공사 승인(강동구 천호동 231-2* 연화연립)",시설관리과-23708,김성준,5년,시설관리과,부분공개,,
173424570906000,20171209,복무관리,"휴가 결재 신청 (2017-12-16 / 교.김재왕)",현장대응단-11223,김재왕,3년,현장대응단,공개,"CC BY",https://opengov.seoul.go.kr/sanction/14140608
173424570908000,20171208,구급운영,"2017. 12. 04 (3팀 2소대 야간) 구급 출동",현장대응단-10191,고현귀,3년,현장대응단,부분공개,,
173424570915000,20171208,구급운영,"2017.12.06~07 (18:00~익일09:00, 3팀 야간)구급활동일지 전자결재 보고",종합운동장119안전센터-5948,임경란,3년,종합운동장119안전센터,비공개,"CC BY",https://opengov.seoul.go.kr/sanction/14126242
173424570923000,20171208,기록관리,근무일지(2017.11.30.),종로119안전센터-5634,윤성훈,5년,종로119안전센터,부분공개,,
173424570928000,20171208,복무관리,"조퇴 결재 신청 (2017-12-09)",현장대응단-11092,최정호,3년,현장대응단,공개,,
173424570930000,20171209,구급운영,"2017.12.06.(18:00 ~ 익일 09:00 3팀 야간) 구급활동일지",화곡119안전센터-5612,김경식,3년,화곡119안전센터,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/14140609
173424570932000,20171209,복무관리,"휴가 결재 신청 (2017-12-16)",현장대응단-10152,송종호,3년,현장대응단,공개,"CC BY",https://opengov.seoul.go.kr/sanction/14140610
173424570934000,20171210,복무관리,"관외 출장여비 지급 의뢰(소방장 이송남)",수서119안전센터-7906,이송남,3년,수서119안전센터,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/14140928
173424570938000,20171208,급수공사승인관리,"급수공사 승인(강동구 천호동 231-5* )",시설관리과-23709,김성준,5년,시설관리과,부분공개,,
173424570940000,20171208,소방차량및운전원관리,"청구 및 출급증(수서 12 - 5 )",수서119안전센터-7895,정준영,5년,수서119안전센터,공개,,
173424570942000,20171208,복무관리,"초과근무명령 결재 신청 (2017-12-08~2017-12-11)",희망복지지원과-23498,류인,3년,희망복지지원과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/14126241
173424570943000,20171208,구급운영,"구급활동일지보고(2017.12.04. 18:00 ~ 2017.12.05 09:00 3팀 1소대 야간)",서교119안전센터-6641,홍희수,3년,서교119안전센터,부분공개,,
173424570952000,20171209,일반업무관리,근무일지(11.30.),현장대응단-11171,안초롱,3년,현장대응단,부분공개,,
173424570958000,20171208,예산집행및회계관리,"제277회 정례회관련 필요용품(책제본 등) 비용 지급",예산결산특별전문위원실-2607,천서현,5년,예산결산특별전문위원실,공개,,
173424570973000,20171208,급수공사승인관리,"급수공사 승인(강동구 천호동 331-1* )",시설관리과-23710,김성준,5년,시설관리과,부분공개,,
173424570979000,20171208,기록관리,근무일지(2017.11.29.),종로119안전센터-5633,윤성훈,5년,종로119안전센터,부분공개,,
173424570986000,20171209,다중이용업소완비증명협의관리,"안전시설등 완비증명서 발급대장",예방과-21586,설연실,준영구,예방과,부분공개,,
173424570997000,20171208,구급운영,"2017. 12. 06. 18:00 ~ 12. 07. 09:00 (3팀 2소대 야간) 구급활동일지",현장대응단-11091,윤종국,3년,현장대응단,비공개,,
173424571002000,20171209,복무관리,"휴가 결재 신청 (2017-12-25)/장.장순호",현장대응단-9134,장순호,3년,현장대응단,공개,"CC BY",https://opengov.seoul.go.kr/sanction/14140611
173424571009000,20171209,교육훈련관리,"구급대원 교육훈련 기록표(강기범)",역촌119안전센터-5741,강기범,3년,역촌119안전센터,공개,,
173424571010000,20171209,일반업무관리,근무일지(11.29),방배119안전센터-6030,성일,3년,방배119안전센터,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/14140612
173424571012000,20171208,복무관리,전단지살포실태점검,민생사법경찰단-28164,유병홍,3년,민생사법경찰단,부분공개,,
173424571025000,20171208,구급운영,"2017. 12. 06 (3팀 2소대 야간) 구급 출동",현장대응단-10192,고현귀,3년,현장대응단,부분공개,,
173424571029000,20171208,급수공사승인관리,"급수공사 승인(강동구 천호동 331-1* )",시설관리과-23711,김성준,5년,시설관리과,부분공개,,
173424571056000,20171208,비상대비,"(이첩)제설대책 보강 근무발령 (2017.12.8.(금) 21:00)",소방행정과-15632,박수진,5년,소방행정과,공개,,
173424571061000,20171208,복무관리,"조퇴 결재 신청 (2017-12-09)",현장대응단-10144,김건희,3년,현장대응단,공개,,
173424571065000,20171208,복무관리,"지참 결재 신청 (2017-12-10)",현장대응단-9314,박대희,3년,현장대응단,공개,,
173424571066000,20171208,구급운영,"구급활동일지보고(2017.12.06. 18:00 ~ 2017.12.07 09:00 3팀 1소대 야간)",서교119안전센터-6640,홍희수,3년,서교119안전센터,부분공개,,
173424571071000,20171208,예산집행및회계관리,"2018년도 예산안 심사관련 간담회 개최",예산결산특별전문위원실-2606,천서현,5년,예산결산특별전문위원실,공개,,
173424571074000,20171208,수도계량기관리,"수도계량기 교체 의뢰(대조동 209-34 2층)",요금과-39545,이희대,10년,요금과,부분공개,,
173424571080000,20171208,기록관리,근무일지(2017.11.28.),종로119안전센터-5636,윤성훈,5년,종로119안전센터,부분공개,,
173424571091000,20171208,급수공사승인관리,"급수공사 승인(강동구 천호동 122-1* )",시설관리과-23712,김성준,5년,시설관리과,부분공개,,
173424571097000,20171209,복무관리,"출장 결과 보고(2017. 12. 07.)",발산119안전센터-6857,고아영,3년,발산119안전센터,공개,"CC BY",https://opengov.seoul.go.kr/sanction/14140613
173424571099000,20171210,구급운영,"2017.12.06.(18:00 ~ 09:00 3팀 2소대 야간) 구급활동일지",녹번119안전센터-6937,최문순,3년,녹번119안전센터,비공개,"CC BY",https://opengov.seoul.go.kr/sanction/14140929
173424571101000,20171209,일반업무관리,근무일지(11.30),방배119안전센터-6029,성일,3년,방배119안전센터,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/14140614
173424571104000,20171209,주민참여예산제운영,"시민참여예산 사업 하반기 모니터링 결과 통보 및 부서의견 제출요청",시민참여예산과-2148,박순양,5년,시민참여예산과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/14140615
173424571110000,20171209,구급운영,"구급활동일지 전자결재 보고",신월119안전센터-5999,최재영,3년,신월119안전센터,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/14140616
173424571112000,20171208,예산집행및회계관리,"2018년도 예산안 심사관련 필요물품(과일 등) 구입 비용 지급",예산결산특별전문위원실-2605,천서현,5년,예산결산특별전문위원실,공개,,
173424571124000,20171208,복무관리,"초과근무명령 결재 신청 (2017-12-07)",여성정책담당관-23051,강정희,3년,여성정책담당관,공개,"CC BY",https://opengov.seoul.go.kr/sanction/14126240
173424571125000,20171209,복무관리,"휴가(사가독서) 결재 신청 (2017-12-10)",역촌119안전센터-5740,박석규,3년,역촌119안전센터,공개,,
