package_id,doc_prdctn_dt,tkcrd_nm,title,src_dept_doc_no,writer,othbc_pd,rspnber_dept_nm,othbc_se,cpyrht,url
202338609792000,20200820,누수감면관리,"누수요금적용신청 처리결과 알림",행정지원과-18408,이태복,10년,행정지원과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21024539
202338609795000,20200820,복무관리,"사회복무요원 병가 결재 신청(채정*)",소방행정과-8046,오민호,3년,소방행정과,부분공개,,
202338609807000,20200820,일반업무관리,"조치명령 사전통지 및 의견제출 안내 (논현신**아파트)",예방과-18026,송대성,3년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21024540
202338609808000,20200820,"동부간선도로확장 2공구","업무지시전(휴일(야간)작업 승인(2020.08.22.~08.23.))",토목부-16105,권해엽,영구,토목부,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21024541
202338609825000,20200821,일반업무관리,"2020년 7월분 전용회선 사용요금 납부(KT, LG U+)",택시물류과-33486,박선정,3년,택시물류과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21032302
202338609828000,20200820,"상수도 GIS 모바일 사업","용역계약 심사요청서(상수도 GIS 모바일시스템 운영을 위한 단말기 및 LTE사업자 선정)",공간정보과-3940,정은화,5년,공간정보과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21031104
202338609833000,20200821,119구급대운영,"구급활동일지 전자결재(2020.8.14. 00:00~23:59)",목동119안전센터-3204,이예지,3년,목동119안전센터,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21032303
202338609845000,20200820,급수불편민원관리,"급수불편 민원 해소",현장민원과-12567,권용기,10년,현장민원과,부분공개,,
202338609853000,20200820,차량정비세외수입관리,"2020년 8월납기분 입주업체 상.하수도요금 징수결의",서울특별시차량정비센터-8525,이길용,5년,서울특별시차량정비센터,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21024542
202338609859000,20200820,일반업무관리,"조치명령 사전통지 및 의견제출 안내 (코*타워)",예방과-18009,송대성,3년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21024543
202338609865000,20200820,일반업무관리,"[국민신문고]포트홀 정비 요청 및 배상 민원",도로보수과-7963,김형준,3년,도로보수과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21031103
202338609871000,20200821,"위원회 의원 추천 관련","서울시 여성역사 공유공간 민간위탁 적격자심의위원회 위원 추천",보건복지전문위원실-2084,김일경,5년,보건복지전문위원실,비공개,"CC BY",https://opengov.seoul.go.kr/sanction/21032304
202338609872000,20200820,소방시설작동기능점검,"자체점검(작동) 조치명령서 『로얄프라자』",예방과-14656,이승진,3년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21024544
202338609873000,20200820,진접선2공구공사관리,"진접차량기지 진입도로 관련 업무협의 회신",도시철도토목부-8619,임경태,영구,도시철도토목부,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21024545
202338609877000,20200820,소방시설작동기능점검,"조치명령 사전통지 및 의견제출 안내",예방과-8972,김태성,3년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21024546
202338609880000,20200820,일상경비관리,"2020년 8월(7월분) 법인신용카드 이용내역 제출(신월)",신월119안전센터-3483,이현웅,5년,신월119안전센터,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21024547
202338609887000,20200821,"긴급구조기관 관련","재난대비 긴급구조 동원자원 현행화 계획 알림",재난관리과-5785,김주백,3년,재난관리과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21032305
202338609897000,20200820,누수감면관리,"누수요금적용신청 처리결과 알림(한가람로478,102동706호)",행정지원과-11904,이진이,10년,행정지원과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/21024548
