package_id,doc_prdctn_dt,tkcrd_nm,title,src_dept_doc_no,writer,othbc_pd,rspnber_dept_nm,othbc_se,cpyrht,url
201203856597000,20200429,일반업무관리,"「서울시 맞춤형 민방위 발전안 학술 연구용역」관련 자료 제출",민방위담당관-6085,김재균,3년,민방위담당관,부분공개,,
201203856603000,20200429,일반업무관리,"행정전자서명 신청서(개인용)",기후대기과-6253,민정윤,3년,기후대기과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/20268979
201203856607000,20200429,일상경비관리,"환경수자원전문위원실 직원 사기 제고를 위한 간담회비 지급(4.29)",환경수자원전문위원실-688,윤수광,5년,환경수자원전문위원실,공개,"CC BY",https://opengov.seoul.go.kr/sanction/20268980
201203856642000,20200429,업무계획및보고관리,"2020년 찾아가는 청년정책학교 사업운영 용역 제안서 접수 및 평가위원 추첨 결과보고",청년청-6204,김선미,5년,청년청,비공개,"CC BY",https://opengov.seoul.go.kr/sanction/20268981
201203856643000,20200429,소방활동자료조사,소방활동자료조사서(유진빌딩),현장대응단-2596,양삼종,영구,현장대응단,부분공개,,
201203856646000,20200429,휴가관리,"서초소방서장 관외출타 계획 보고(알림)",소방행정과-5363,백인철,3년,소방행정과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/20268982
201203856647000,20200429,일반업무관리,"역류방지밸브 추진실적 보고 (4월, 서부)",시설관리과-7758,김동하,3년,시설관리과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/20268983
201203856650000,20200429,급수공사완료및사후관리,"수도계량기 이설 처리 결과",시설관리과-7651,이순필,5년,시설관리과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/20268984
201203856651000,20200429,공원공무직인력관리,"시설보수반 공무직 휴일근무 명령(5월3일)",공원운영과-6717,이재현,30년,공원운영과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/20268985
201203856658000,20200429,민원관리,"서울시 재난 긴급생활비 지원 민원 답변(Min**)",지역돌봄복지과-8611,김민규,10년,지역돌봄복지과,부분공개,,
201203856660000,20200429,신재생에너지개발및보급,"착수신고서 접수 보고(잠실 수중보 소수력 개발 타당성 조사용역)",녹색에너지과-11792,김미라,영구,녹색에너지과,부분공개,,
201203856666000,20200429,인사계획및제도관리,"징계위원회 개최에 따른 민간외부위원 여비지급 계획보고",소방행정과-4139,강민욱,3년,소방행정과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/20268986
201203856681000,20200429,심사일반업무,"지침비정상 현장 복명서(방배3동)",요금과-7865,김민건,5년,요금과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/20268987
201203856686000,20200429,일반업무관리,"[국민신문고] 응답소 민원(접수번호 20200428900436) 답변",소방행정과-4348,오승민,3년,소방행정과,부분공개,,
201203856692000,20200429,일상경비관리,"4월 부서운영업무추진비 지급(3팀)",홍은119안전센터-1525,김종욱,5년,홍은119안전센터,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/20268988
201203856693000,20200429,옥내급수관교체공사비지급,"옥내급수관 공사비 지원금 지출-서대문구 봉원사2길 39-* (봉원동 42-**)",현장민원과-6807,이정은,5년,현장민원과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/20268989
201203856698000,20200429,예산집행및회계관리,"사무실내 비품 등 구매",빅데이터담당관-5342,윤혜숙,5년,빅데이터담당관,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/20268990
201203856701000,20200503,"공무직 복무관리","CCTV 관제센터 공무직 휴가(반가)신청",총무과-5065,하용태,30년,총무과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/20276560
