package_id,doc_prdctn_dt,tkcrd_nm,title,src_dept_doc_no,writer,othbc_pd,rspnber_dept_nm,othbc_se,cpyrht,url
200098803435000,20200109,월드컵대교건설공사관리,"계약 심사 의뢰(월드컵대교 건설 교통관리시스템 설치공사-통신공사)",설비부-338,전상은,5년,설비부,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/19550917
200098803438000,20200109,산림분야사업법인관리,"산림사업법인 등록사항(기술자격자) 변경 알림",자연생태과-689,김현화,준영구,자연생태과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/19547392
200098803446000,20200109,소방용수시설유지및관리,"고장 소방용수시설 보수완료에 따른 현장확인 결과 통보(579호)",재난관리과-157,백승진,5년,재난관리과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/19547391
200098803451000,20200109,일상경비관리,"신년 간부오찬 소통간담회 비용지급",도시공간개선단-310,이경연,5년,도시공간개선단,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/19547390
200098803473000,20200109,소방시설작동기능점검,처분사전통지서(4485.영지요양원),예방과-316,김철현,3년,예방과,비공개,"CC BY",https://opengov.seoul.go.kr/sanction/19547389
200098803505000,20200109,주택재건축정비사업민원처리,"""시장과의 주말데이트"" 신청에 대한 회신",주거사업과-363,성인선,10년,주거사업과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/19547388
200098803506000,20200109,도로굴착및복구,"긴급굴착 요청(종로구 운니동 114-8)",시설관리과-632,임상근,5년,시설관리과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/19547387
200098803509000,20200109,자체점검,"소방시설등 작동기능점검 조치명령 사전통지(롯데****)",예방과-455,남궁명,3년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/19547386
200098803512000,20200109,공무직관리,"근로사실(경력) 증명서 발급 및 날인 요청",스포츠마케팅과-238,노영규,30년,스포츠마케팅과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/19547385
200098803513000,20200109,일반업무관리(시설),"""시설물 정밀안전진단 용역"" 실정보고에 따른 검토 보고",정수시설과-401,박경원,3년,정수시설과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/19550916
