package_id,doc_prdctn_dt,tkcrd_nm,title,src_dept_doc_no,writer,othbc_pd,rspnber_dept_nm,othbc_se,cpyrht,url
180115987018000,20180111,민원관리,"구급활동일지 정보공개 결정(한*호)",재난관리과-273,최영철,10년,재난관리과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/14413526
180115987024000,20180111,상설전시기획및운영,"상설전시실 운영일지(2018. 1. 10.)",전시기획과-43,김은정,5년,전시기획과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/14413527
180115987026000,20180111,일반업무관리,"물품검수조서-2018년 예산서 제작",원무과-617,권성룡,3년,원무과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/14413528
180115987048000,20180111,소방시설정밀점검,"자체점검(작동) 조치명령서『염리동성가정성당』",예방과-666,조영삼,3년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/14413529
180115987049000,20180111,일반업무관리,"사회복무요원 국외여행 허가 추천서 제출",관리단속과-336,임형규,3년,관리단속과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/14418934
180115987056000,20180111,도로보수보조인력운영,출장명령부(정원근),도로보수과-125,정원근,30년,도로보수과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/14413530
180115987058000,20180111,감염병예방및관리,"법정감염병 역학조사 협조요청",생활보건과-1025,강초록,5년,생활보건과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/14413531
180115987059000,20180111,구급운영,"구급소모품 관리 대장(심장충격기 패치)",장위119안전센터-129,신동한,3년,장위119안전센터,공개,"CC BY",https://opengov.seoul.go.kr/sanction/14413532
180115987063000,20180111,상하수도세입조정및현계관리,수입금(징수결정)결의서(급수공사비조정),요금과-679,권희영,5년,요금과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/14413533
180115987065000,20180111,개별주택가격조사산정지원,"2017년도 개별주택가격 국비예산 불용처리 요청",세제과-522,장원종,5년,세제과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/14413534
180115987067000,20180112,예산집행및회계관리,"2018년 1월 일상경비 통합교부 신청(노량진119안전센터)",노량진119안전센터-185,김원철,5년,노량진119안전센터,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/14419295
180115987073000,20180111,다중이용업소완비증명협의관리,"안전시설등 완비증명서 재교부 현장발급 계획[제2016-26호(신규)]",예방과-474,예용해,준영구,예방과,부분공개,,
180115987076000,20180111,인사관리,"소방공무원 전력조회(박기노)",소방행정과-483,정채열,3년,소방행정과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/14413535
180115987080000,20180111,교육훈련관리,"다중이용업소 소방안전교육 추진 결과알림(현장대응단)",현장대응단-262,전창익,3년,현장대응단,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/14413536
180115987088000,20180111,예산집행및회계관리,"인사발령에 따른 재난관리과 신용카드 및 통장 계좌 비밀번호 변경 요청",재난관리과-219,정석희,5년,재난관리과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/14413537
180115987092000,20180111,박물관시설인력관리,근무상황부(시설경비),시설과-135,강상범,30년,시설과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/14413538
180115987114000,20180111,주민지원협의체운영,"마포자원회수시설 주민감시요원 위촉 알림",자원순환과-567,박경리,5년,자원순환과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/14413539
180115987119000,20180111,급수공사시행및관리,"급수공사 작업지시(신설-151번)",급수운영과-719,김지훈,5년,급수운영과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/14413540
180115987126000,20180111,예산집행및회계관리,"중랑소방서 인사이동에 따른 일상경비 출납원 인감 변경 알림",소방행정과-333,서상호,5년,소방행정과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/14413541
180115987135000,20180111,방역소독업관리,"서울시 비축 방역물품 배부",생활보건과-1017,성민희,5년,생활보건과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/14413542
180115987157000,20180111,배수지건설공사관리,"2017년 하반기 벌점 총괄표 제출",시설과-269,정연준,준영구,시설과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/14413543
180115987163000,20180111,소방시설정밀점검,"자체점검(작동) 조치명령서『백명트랜디아파트』",예방과-667,조영삼,3년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/14413544
180115987170000,20180111,주거환경개선사업관리,"주거환경개선사업 정비예정구역 해제 고시(도봉구 쌍문동 480번지 일대 외 2개소)",재생협력과-546,신광현,영구,재생협력과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/14413545
180115987175000,20180111,물환경생태검사및결과관리,"수질 검사결과 회보",물환경연구부-286,조수석,10년,물환경연구부,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/14413546
