package_id,doc_prdctn_dt,tkcrd_nm,title,src_dept_doc_no,writer,othbc_pd,rspnber_dept_nm,othbc_se,cpyrht,url
182717305612000,20180929,당직관리,"화재예방점검확인표(2018.9.28 금)",종합상황실-9222,김정희,3년,종합상황실,공개,,
182717305656000,20180929,출장관리,"답십리초등학교 소규모 테마여행 119대원 동행프로그램 운영 지출경비 지급의뢰(수정)",현장대응단-7461,고선호,3년,현장대응단,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/16195065
182717305669000,20180929,(공통)일반업무관리,"2018년 공무원총조사 응답 대상자 및 결과 알림(현장대응단)",현장대응단-6532,전언진,3년,현장대응단,부분공개,,
182717305688000,20180929,구급활동일지,"현장대응단(3팀 1소대) 야간 구급출동 결과 보고",현장대응단-6964,박한민,10년,현장대응단,부분공개,,
182717305695000,20180929,소방차량점검및유지관리,"소방자동차 양보의무 단속업무에 대한 개선의견 보고",후암119안전센터-4252,이율하,5년,후암119안전센터,공개,"CC BY",https://opengov.seoul.go.kr/sanction/16195066
182717305697000,20180929,화재발생종합보고서관리,"180910 금천구 구로동 ○○아파트 화재발생 종합보고서(18-303)",현장대응단-7434,신락성,영구,현장대응단,비공개,,
182717305704000,20180930,구급운영,"구급 의약품 관리대장(2018. 9. 28. 생리식염수 1000ml)",현장대응단-6874,안광일,3년,현장대응단,공개,,
182717305719000,20180929,119구급대운영,"2018.09.26 (3팀 1소대 야간) 구급 이송 거부 실적 보고",현장대응단-6963,박한민,3년,현장대응단,부분공개,,
182717305720000,20180929,정보공개청구관리,"정보공개 청구서(2018-312)",현장대응단-8868,심민영,10년,현장대응단,부분공개,,
182717305727000,20180929,오인및허위보고서관리,"소방활동(오인, 허위 등)상황보고서(18-145)",현장대응단-7433,신락성,영구,현장대응단,부분공개,,
182717305729000,20180929,119구급대운영,"구급 의약품 관리 대장(DW10% 500ml)",방화119안전센터-3999,심현우,3년,방화119안전센터,공개,,
182727305745000,20180929,오인및허위보고서관리,소방활동(오인)상황보고서-52,현장대응단-6108,고경환,영구,현장대응단,비공개,,
182727305751000,20180929,화재발생종합보고서관리,화재발생종합보고서(2018-176호),현장대응단-6037,김연태,영구,현장대응단,비공개,,
182727305755000,20180930,소방활동자료조사,"소방시설 완공검사 증명서 발급대상 소방활동자료조사 결과보고(김민서 외 3인건물.독산동1006-35)",독산119안전센터-4805,이우송,5년,독산119안전센터,부분공개,,
182727305760000,20180929,화재발생종합보고서관리,화재발생종합보고서(2018-254),현장대응단-7465,신영정,영구,현장대응단,비공개,,
182727305775000,20180929,화재발생종합보고서관리,화재발생종합보고서(2018-0168호),현장대응단-6962,임성진,영구,현장대응단,비공개,,
182727305777000,20180929,(진압)소방활동자료조사,소방활동자료조사서(HK빌딩),현장대응단-6533,서병찬,영구,현장대응단,부분공개,,
182727305780000,20180929,(진압)소방활동자료조사,소방활동자료조사서(일성신약),현장대응단-6534,서병찬,영구,현장대응단,부분공개,,
182727305784000,20180929,(진압)소방활동자료조사,소방활동자료조사서(태가빌딩),현장대응단-6535,서병찬,영구,현장대응단,부분공개,,
182727305789000,20180929,(진압)소방활동자료조사,소방활동자료조사서(C&M용산케이블),현장대응단-6536,서병찬,영구,현장대응단,부분공개,,
182727305792000,20180929,화재발생종합보고서관리,화재발생종합보고서(2018-256),현장대응단-7466,신영정,영구,현장대응단,비공개,,
182727305798000,20180929,업무계획및보고관리,"2018년 10？12월중 119안전지킴이 운영 계획",미아119안전센터-4372,박의용,5년,미아119안전센터,부분공개,,
182727305806000,20180929,화재발생종합보고서관리,화재발생종합보고서(2018-0171호),현장대응단-6961,임성진,영구,현장대응단,비공개,,
182727305808000,20180929,화재발생종합보고서관리,화재발생종합보고서(2018-258),현장대응단-7467,신영정,영구,현장대응단,비공개,,
182727305813000,20180929,일반업무관리,"2018.09.24.(월) 상황3팀(야)-심정지 수보일지",종합상황실-9221,홍두연,3년,종합상황실,비공개,,
182727305815000,20180929,일반업무관리,"2018.09.26.(수) 상황3팀(야)-심정지 수보일지",종합상황실-9220,홍두연,3년,종합상황실,비공개,,
182727305819000,20180929,119구급대운영,"영상 입·출력 자료 관리 대장(잠원)",잠원119안전센터-4564,이하나,3년,잠원119안전센터,공개,,
182727305822000,20180929,화재발생종합보고서관리,화재발생종합보고서(2018-09-200),현장대응단-6358,이지현,영구,현장대응단,비공개,,
182727305824000,20180929,휴가관리,"공무외 국외여행 보고(북가좌 황*현)",북가좌119안전센터-3899,황정현,3년,북가좌119안전센터,부분공개,,
182727305830000,20180929,긴급구조통제단운영,"72. 안전사고 조사 결과 보고",중구긴급구조통제단-370,이지현,5년,중구긴급구조통제단,비공개,"CC BY",https://opengov.seoul.go.kr/sanction/16195067
182727305844000,20180929,화재조사운영일반,"소방활동(오인,허위 등)상황보고서",현장대응단-6744,이현왕,3년,현장대응단,부분공개,,
182727305851000,20180929,일반업무관리,"2018년 하반기 소방용수시설 일제점검 · 정비 계획 보고",상도119안전센터-3895,김병일,3년,상도119안전센터,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/16195068
182727305883000,20180929,오인및허위보고서관리,"소방활동(오인,허위 등)상황보고서-169",현장대응단-7468,신영정,영구,현장대응단,부분공개,,
182727305904000,20180929,소방용수시설관리,"2018년 하반기 소방용수시설 일제점검 및 비상소화장치 자체 점검 계획",상도119안전센터-3893,김병일,5년,상도119안전센터,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/16195069
182727305915000,20180929,일반업무관리,"방화복 세탁기 전용세제 배정에 따른 인수증 제출(수색)",수색119안전센터-4072,장준영,3년,수색119안전센터,공개,,
182727305920000,20180929,소방용수시설관리,"2018. 10월 중 소방통로 확보 훈련 계획",상도119안전센터-3892,김병일,5년,상도119안전센터,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/16195070
182727305946000,20180929,"오인 및 허위 등 출동보고서","2018-210 소방활동(오인) 상황보고서",현장대응단-8219,신대섭,영구,현장대응단,비공개,,
182727305997000,20180929,화재조사일반,"특정소방대상물 화재발생에 따른 현황 알림(2018-204)",현장대응단-8218,신대섭,영구,현장대응단,부분공개,,
