package_id,doc_prdctn_dt,tkcrd_nm,title,src_dept_doc_no,writer,othbc_pd,rspnber_dept_nm,othbc_se,cpyrht,url
181220989786000,20180502,일상경비교부및지급,"구내식당 LPG 사용료 납부(4월분)",강서안내센터-488,문양호,5년,강서안내센터,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/15190125
181220989804000,20180502,소방시설작동기능점검,"소방시설 자체점검 조치명령대상 확인검사서(아리랑로 9)",예방과-5469,양창훈,3년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/15190126
181220989806000,20180502,업무계획및보고관리,"「화재안전특별조사 기간제근로자 채용」 홍보 플래카드 구매 계획",예방과-6862,이현민,5년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/15190127
181220989807000,20180502,용도지역민원및소송관리,민원회신,도시계획과-6675,장영준,30년,도시계획과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/15191154
181220989829000,20180502,119구급대운영,"의료용 산소용기 충전내역 보고(휘경)",휘경119안전센터-2068,최진주,3년,휘경119안전센터,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/15190128
181220989869000,20180502,소방장비점검및유지관리,"물품검사(수)조서(소방차량용 소모품)",소방행정과-6899,박병철,5년,소방행정과,부분공개,,
181220989929000,20180502,완비증명신청관리,"안전시설등 완비증명서 현장발급 계획(대화상점)",예방과-8474,고봉순,준영구,예방과,부분공개,,
181220989937000,20180502,출장관리,"출장결과보고서(5.2. 이춘수)",공단119안전센터-2287,이춘수,3년,공단119안전센터,공개,"CC BY",https://opengov.seoul.go.kr/sanction/15190129
181220989941000,20180502,물품관리,"물품검사(수)조서(중랑소방서 준공도면 스캔)",소방행정과-4249,박영민,5년,소방행정과,부분공개,,
181220989942000,20180502,소방용수시설관리,"2018년도 4월 중 소방용수시설 사용내역 보고(방화)",방화119안전센터-2010,박순화,5년,방화119안전센터,공개,"CC BY",https://opengov.seoul.go.kr/sanction/15190130
181220989954000,20180502,"사랑의PC 접수 및 보급관리","사랑의PC 보급대상자 선정(4월 2차)",정보통신보안담당관-9323,이은정,3년,정보통신보안담당관,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/15190131
181220989961000,20180502,민원업무처리,"순찰점검 및 민원일지(2018.5.2.)",급수운영과-7874,이철구,10년,급수운영과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/15190132
181220989964000,20180502,공원시설물공사및유지관리,"시공원 보수정비사업비 지원 요청",여의도공원관리사무소-1059,정성문,5년,여의도공원관리사무소,공개,"CC BY",https://opengov.seoul.go.kr/sanction/15190133
181220989971000,20180502,구급활동일지,"구급활동일지(2018.5.2. 1팀 주간)",개포119안전센터-2290,김소민,3년,개포119안전센터,부분공개,,
181220989979000,20180502,"학원등 유관기관 협조","의료기관 소방안전점검 계획(설치과의원)",예방과-6861,이현민,10년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/15190134
181220989982000,20180502,출장관리,"출장결과보고서(2018-5-2/김금호,문성균)",예방과-10519,김금호,3년,예방과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/15190135
181220989987000,20180502,일상경비관리,"2018년 4월분 간호부 특근매식비 지급(전주식당)",간호부-3502,이숙희,5년,간호부,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/15190136
181220989997000,20180502,일상경비관리,"2018년 4월 교육홍보과 특근매식비 지급",교육홍보과-3140,문덕기,5년,교육홍보과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/15190137
181220990009000,20180502,출장관리,"출장결과 보고서(5.2)",현장민원과-6716,이원재,3년,현장민원과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/15190138
181220990017000,20180502,초과근무관리,초과근무명령서(2018.5.3.목),현장대응단-2724,박희진,3년,현장대응단,공개,"CC BY",https://opengov.seoul.go.kr/sanction/15190139
181220990046000,20180502,용역계약관리,"변경 계약체결 안내",행정관리과-4339,변민용,5년,행정관리과,공개,,
181220990069000,20180502,누수탐지결과및보고,"탐지(출장)결과 보고서",급수운영과-7866,홍기의,5년,급수운영과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/15190140
181220990072000,20180502,민원관리,"○ 민원내용: 지선간선순환마을버스 내부압뒤 노선번호 간판설치...",버스정책과-12114,박현아,10년,버스정책과,부분공개,,
181220990077000,20180502,소방시설시정보완,"종합정밀점검 조치명령대상 점검확인서(구로구청)",예방과-10523,윤보영,3년,예방과,부분공개,,
181220990104000,20180502,소방시설작동기능점검,"소방시설 자체점검 조치명령대상 확인검사서(성북로 71)",예방과-5468,양창훈,3년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/15190141
181220990113000,20180502,일반업무관리,"초단시간근로자 근로계약서 직인날인 요청(신속행정담당관)",신속행정담당관-3633,이정도,3년,신속행정담당관,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/15191153
181220990137000,20180502,소방안전관리자운영,"4월 중 소방안전관리자 선해임 실적보고(소방안전관리분야)",예방과-7459,고은철,준영구,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/15190142
181220990144000,20180502,일상경비지출,"2018년 4월 관내 출장여비 지급",도시빛정책과-5196,양재연,5년,도시빛정책과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/15190143
181220990164000,20180502,출장관리,"출장결과 보고(2018. 5. 2.)",동물보호과-7682,권지윤,3년,동물보호과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/15190144
181220990169000,20180502,교육훈련관리,"산림교육원 6월교육과정 신청",시설안전과-6574,김수진,3년,시설안전과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/15190145
181220990179000,20180502,온마을돌봄,"우리동네키움센터 운영기관 현장방문 계획",가족담당관-8655,양경은,10년,가족담당관,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/15190146
181220990186000,20180502,"공무목적 중국인방문객 초청장 발급","공무목적 중국인 방문객 초청장 발급(대민베스트투어)",관광정책과-5707,최서아,5년,관광정책과,비공개,,
181220990187000,20180502,주택정책민원처리,"승강기 유지관리업 변경등록 알림[삼정엘리베이터(주)]",시민봉사담당관-10405,이남열,10년,시민봉사담당관,부분공개,,
181220990189000,20180502,민원업무처리,"수질검사 처리결과 통보",행정지원과-12094,정지진,10년,행정지원과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/15190147
181220990207000,20180502,누수감면관리,"상ㆍ하수도 누수요금 적용신청 현장조사 결과보고서(중랑구 동일로 643(면목동))",행정지원과-11975,김수진,10년,행정지원과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/15190148
181220990213000,20180502,민원업무처리,"피해배상 심의위원회 개최 결과보고(구의동 231-1호)",급수운영과-10641,최덕환,10년,급수운영과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/15190149
181220990221000,20180502,"건설업 시정명령","종합공사시공업 처분 사전통지(의견제출)",시설안전과-6575,정은희,10년,시설안전과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/15190150
181220990248000,20180502,일상경비관리,"2018년 3월 비상기획팀 특근매식비 지급(행복한하루소바)",민방위담당관-6395,오영남,5년,민방위담당관,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/15190151
181220990253000,20180502,완비증명신청관리,"안전시설등 완비증명서 재발급 대상 현장확인 결과보고[아저씨노리터]",예방과-6728,윤혁,준영구,예방과,부분공개,,
181220990270000,20180502,일반업무관리,"보이는 소화기 설치완료에 따른 현장확인 검수 결과 보고(을지로)",을지로119안전센터-1714,안지현,3년,을지로119안전센터,공개,"CC BY",https://opengov.seoul.go.kr/sanction/15190152
