package_id,doc_prdctn_dt,tkcrd_nm,title,src_dept_doc_no,writer,othbc_pd,rspnber_dept_nm,othbc_se,cpyrht,url
193336949856000,20191129,교통신호기설치및보수,"제5차 작업지시[2019년 교통신호기 신설 및 개량공사(연간단가-통합)]",기전과-11804,최영주,5년,기전과,부분공개,,
193336949888000,20191129,"소방건축허가동의 등","용도변경신고 건축물 표시변경 신청에 따른 협의 회신(잠원동 43-10 건물)",예방과-23422,박종욱,3년,예방과,공개,,
193336949909000,20191201,재난및재해관리,"2019. 11월 긴급구조통제단 기능숙달 도상훈련 및 비상연락 확인 결과",재난관리과-8283,조현수,5년,재난관리과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/19230284
193336949913000,20191129,식자재관리,"물 품 검 사 (수) 조 서(12월 1주차 식자재)",서울특별시아동복지센터-15074,최비가나,5년,서울특별시아동복지센터,부분공개,,
193336949940000,20191129,건축물미술작품심의위원회운영,"서울시보 게재 요청서",디자인정책과-13857,홍경태,10년,디자인정책과,부분공개,,
193336949941000,20191129,예산집행및회계관리,"2019년 11월 증지판매수입 등 3건 결정결의 등록",소방행정과-13309,정민정,5년,소방행정과,부분공개,,
193336949948000,20191129,체육행사,"2019년 노원소방서 추계 체육문화행사 실시 결과 보고",소방행정과-11868,최청림,3년,소방행정과,부분공개,,
193336949962000,20191129,관악구급수공사시행및관리,"배급수관 부설(관경확대) 계획 보고(청룡동 914-**)",급수운영과-22525,배진원,5년,급수운영과,부분공개,,
193336949972000,20191129,일상경비관리,"제290회 정례회 회의비 지출",도시계획관리전문위원실-3191,권오상,5년,도시계획관리전문위원실,부분공개,,
193336949984000,20191129,물품구매,"검사원 지정요구(2건) : 관급자재 조달구매(노들섬 공공안전시설 CCTV 구매설치2-1차, 2-2차)",총무과-17480,이주현,5년,총무과,부분공개,,
193336949989000,20191129,상훈관리,"2019년 지방세 발전 유공 공무원 정부포상(표창) 추천 공적심의 의뢰",세제과-17166,김병철,3년,세제과,부분공개,,
193336949999000,20191129,재활용품매각,"시장직인 날인요청(온비드 이용기관 신청서)",총무과-37166,박정수,5년,총무과,부분공개,,
193336950021000,20191129,주차시설관리,"부설주차장 주차요금 세외수입처리 [11월 4차(2019.11.25.~11.29.)주차요금]",관리단속과-15432,김학철,5년,관리단속과,공개,,
193336950026000,20191129,"신개전 및 폐전","수도계량기 폐전처리 (중화동 가정용)",요금과-27233,이보라,10년,요금과,부분공개,,
193336950030000,20191129,고독사예방대책수립,"2019년 고독사 예방사업 추진성과 평가 및 점검 계획 알림",지역돌봄복지과-7198,표지은,5년,지역돌봄복지과,공개,,
193336950039000,20191129,정보공개청구관리,"정보공개 결정 통지서(11.28. 이정*)",재난관리과-8278,김정은,10년,재난관리과,부분공개,,
193336950041000,20191129,급여및수당관리,"2019년 12월 복리후생비 지급",소방행정과-13069,조수민,5년,소방행정과,부분공개,,
193336950045000,20191129,지역상권활성화,"제안서 평가 대상업체 신인도 조회 협조 요청(긴급)",소상공인정책담당관-16480,이승진,10년,소상공인정책담당관,공개,,
193336950048000,20191201,도로굴착공사관리,"2019년 관내 포장도로 굴착복구공사준공 검토 보고",도로보수과-9471,박해웅,5년,도로보수과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/19230285
193336950057000,20191129,차량배차승인일지관리,"차량배차신청 (2019-11-29)",행정관리팀-13382,전영환,10년,행정관리팀,공개,,
193336950064000,20191130,일반업무관리,"2020년 예산안 예비심사 상임위 다과 물품 구입 비용 지출(11.22)",환경정책과-18378,장석,3년,환경정책과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/19229774
193336950069000,20191129,일반업무관리,"가산금 결정결의 등록",자원순환과-20115,강민혜,3년,자원순환과,부분공개,,
193336950083000,20191129,다중이용업소안전점검및관리,"79. (간이)스프링클러 설치 고시원 표지부착 결과",예방과-35744,홍운화,3년,예방과,공개,,
193336950092000,20191129,용역계약관리,"검사원지정 요구-2019년 하반기 저수조 청소용역",총무과-12807,정한성,5년,총무과,부분공개,,
193336950093000,20191129,휴가관리,"병가 연장 보고(소방경 김*순)",소방행정과-12460,조민정,3년,소방행정과,부분공개,,
193336950096000,20191129,단속및행정처분,"소방시설관련업체 행정처분 사실확인서[(주)신원기술단]-설계업",예방과-35706,권상글,준영구,예방과,부분공개,,
193336950115000,20191129,공사계약관리,"송파소방서 증축공사 관급자재(조명기구) 대금지급 계획 보고",소방행정과-16617,최원석,5년,소방행정과,부분공개,,
193336950117000,20191129,출장관리,"출장결과 보고서(2019. 11. 25, 박윤선, 최성현)",시설관리과-29231,최성현,3년,시설관리과,부분공개,,
193336950121000,20191129,"사랑의PC 지원센터 운영 및 관리","사랑의PC 지원센터 운영일지(11.29)",정보통신보안담당관-25865,서경란,3년,정보통신보안담당관,부분공개,,
193336950122000,20191129,일반업무관리,"2019년도 크리스마스 씰 모금 안내",소방행정과-13065,최명훈,3년,소방행정과,공개,,
193336950127000,20191129,민원관리,"6513번 운전자의 불친절",버스정책과-37148,정주성,10년,버스정책과,부분공개,,
193336950131000,20191129,본청용역변경계약관리,"변경계약 체결통보",재무과-60751,김나래,5년,재무과,부분공개,,
193336950136000,20191129,완비증명교부및통보,"안전시설등 완비증명서 재발급 알림(2014-55)",예방과-16768,이윤정,준영구,예방과,부분공개,,
193336950156000,20191129,일반업무관리,"출장 결과 보고서(11.29.)",급수운영과-29047,조봉구,3년,급수운영과,공개,,
193336950157000,20191129,구급교육운영,"2019년도 하반기 1 · 2급 응급구조사 국가시험 필기시험 공지 안내",재난관리과-9436,조금례,3년,재난관리과,공개,,
193336950160000,20191129,물품구매,"직영반 소모품 구매 계획",도로보수과-9451,김형준,5년,도로보수과,부분공개,,
193336950162000,20191129,관용차량관리,차량운행일지(83무5307),행정지원과-19691,임태섭,10년,행정지원과,공개,,
193336950210000,20191129,시민과함께하는수질검사,"수질검사 처리결과 보고",행정지원과-27348,김재돈,3년,행정지원과,부분공개,,
193336950213000,20191129,"공무직 작업일지","공무직 일일작업일지(11월29일)",도로보수과-12146,권세봉,5년,도로보수과,공개,,
193336950222000,20191129,완비증명교부및통보,"안전시설등 완비증명서 재교부 알림(코아원룸텔)",예방과-23986,윤종범,준영구,예방과,부분공개,,
193336950256000,20191129,"신개전 및 폐전","인입관폐쇄의뢰 (중화동 가정용)",요금과-27234,이보라,10년,요금과,부분공개,,
193336950270000,20191129,일반업무관리,"2019년 11월 의용소방대 「보이는 소화기」 유지관리 활동 결과 보고(신길)",신길119안전센터-5189,김남영,3년,신길119안전센터,부분공개,,
193336950297000,20191129,민원관리,"6716번 운전자의 불친절 응대",버스정책과-37147,정주성,10년,버스정책과,부분공개,,
193336950310000,20191130,일반업무관리,"환경교육 업무 관련 퀵 서비스 이용료 지출",환경정책과-18377,장석,3년,환경정책과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/19229775
193336950314000,20191129,완비증명교부및통보,"안전시설등 완비증명서 재교부 알림(소호리빙텔 홍대 신촌점)",예방과-23985,윤종범,준영구,예방과,부분공개,,
193336950322000,20191129,고액체납결손관리,"불납결손 처분(지__________소)",38세금징수과-27259,김진아,준영구,38세금징수과,부분공개,,
193336950350000,20191201,예산집행및회계관리,"소모성 구조장비 구매 비용 지급의뢰",재난관리과-8282,조현수,5년,재난관리과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/19230286
193336950368000,20191129,일반업무관리,수입금(징수결정)결의서(조정),요금과-19090,한상원,3년,요금과,부분공개,,
193336950390000,20191129,포장복구시행및관리,"토사반입에 따른 사용인감 확인원 제출",급수운영과-21349,김승완,5년,급수운영과,부분공개,,
193336950415000,20191129,민원관리,"702A번 운전자의 안전운전의무 불이행",버스정책과-37146,정주성,10년,버스정책과,부분공개,,
193336950455000,20191129,출장관리,"출장결과 보고서(2019. 11. 28, 박윤선, 최성현)",시설관리과-29233,최성현,3년,시설관리과,부분공개,,
193336950476000,20191129,"신개전 및 폐전","수도계량기 폐전처리 (중화동 가정용)",요금과-27235,이보라,10년,요금과,부분공개,,
193336950488000,20191201,복리후생지원,"선택적복지비용 정산 반납고지서 발급",기획행정과-4732,김한솔,5년,기획행정과,부분공개,,
193336950507000,20191129,물품구매,"-빌트인 스마트팜(일체형 식물재배기)장비 제작 구매- 제안서 심사위원 선정 및 심사 계획",식물연구과-10057,김은혜,5년,식물연구과,부분공개,,
193336950514000,20191129,자금전용변제관리,"‘19년도 회계간 자금 전용요청(2019. 11. 29.)",재무과-60752,김향숙,10년,재무과,부분공개,,
193336950528000,20191129,상수도시설수질검사,"비상용 급수탑 수질검사 결과 통보(2019. 11월)",행정지원과-19713,임태섭,3년,행정지원과,부분공개,,
193336950529000,20191129,소방안전관리자운영,"2019년 12월 중 소방안전관리자 실무교육 이수대상자 명단 요청",예방과-15108,안승현,준영구,예방과,부분공개,,
193336950531000,20191129,초과근무관리,"화재안전특별조사 기간제근로자 초과근무명령서 결재 신청(2019. 11. 28.)",예방과-27948,김승일,3년,예방과,부분공개,,
193336950532000,20191129,"교통신호기 일반문서철","2019년 겨울철 대비 교통신호기 안전점검 결과 제출",기전과-6788,양상규,5년,기전과,공개,,
193336950548000,20191129,업무계획및보고관리,"물품검사(수)조서-시민참여 화재대응 물품구매(5차)",재난관리과-7791,김동원,5년,재난관리과,부분공개,,
193336950556000,20191129,민원관리,"[민원사항] 774번 버스는 불광동",버스정책과-37192,온순현,10년,버스정책과,부분공개,,
193336950564000,20191129,긴급구조통제단,"2019년 재난대응 안전한국훈련 유공 표창 대상자 추천",재난관리과-9443,민선기,3년,재난관리과,부분공개,,
193336950580000,20191129,율곡로창경궁앞도로구조개선공사관리,"관급자재(레미콘) 검수 결과 제출(율곡로 창경궁 앞 도로구조 개선공사)",토목부-22043,이한규,영구,토목부,부분공개,,
193336950601000,20191129,민원관리,"241번 버스 불편사항",버스정책과-37145,정주성,10년,버스정책과,부분공개,,
193336950602000,20191129,출장관리,"출장결과보고서(소방위 조수민 /11.29.) 관용차량 미사용",소방행정과-13070,조수민,3년,소방행정과,공개,,
193336950603000,20191129,마포구급수공사급수협의,"급수협의 회신(아현동 346-*외 5필지)",급수운영과-21346,김원재,5년,급수운영과,부분공개,,
193336950614000,20191129,누수감면관리,"누수요금적용신청 처리결과 알림",행정지원과-24835,이경천,10년,행정지원과,부분공개,,
193336950617000,20191130,일상경비관리,"부서 운영 소요 물품 대여 비용 지출",환경정책과-18376,장석,5년,환경정책과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/19229776
193336950629000,20191129,물품구매,"2019년소방연구과제 최종보고회 현수막 구매비용 지급의뢰",소방과학연구센터-830,김수진,5년,소방과학연구센터,부분공개,,
193336950642000,20191129,홍보지원,"언론매체 활용 시정정보 게재 의뢰(녹색교통지역 운행제한 추가)",교통정책과-23726,정은선,3년,교통정책과,부분공개,,
193336950647000,20191129,일반업무관리,"[이송] 소방기관 소방안전관리자 실무교육 일정 변경 알림",소방행정과-13750,주현태,3년,소방행정과,공개,,
193336950649000,20191129,"청구 및 출급증","청구 및 출급증(쌍문)",쌍문119안전센터-4354,이종표,5년,쌍문119안전센터,공개,,
193336950678000,20191129,출장관리,"출장 결과보고서(11.12-경.이윤정)",소방행정과-13063,이윤정,3년,소방행정과,공개,,
193336950712000,20191129,"신개전 및 폐전","인입관폐쇄의뢰 (중화동 가정용)",요금과-27236,이보라,10년,요금과,부분공개,,
193336950727000,20191129,교육훈련관리,"2019년 구급대원 교육훈련 기록표(우영미)",현장대응단-11742,우영미,3년,현장대응단,부분공개,,
193336950731000,20191129,지역상권활성화,"제안서 평가 대상업체 신인도 조회 협조요청(긴급)",소상공인정책담당관-16479,이승진,10년,소상공인정책담당관,공개,,
193336950737000,20191129,민원관리,"752번 기사 지도 요청",버스정책과-37144,정주성,10년,버스정책과,부분공개,,
193336950747000,20191129,누수감면(양천),"누수요금적용신청 처리결과 알림",행정지원과-24834,권상훈,10년,행정지원과,부분공개,,
193336950777000,20191129,민원업무처리,"응답소 민원 접수 보고",재난관리과-7787,시동현,10년,재난관리과,부분공개,,
193336950789000,20191129,지역상권활성화,"함께가게 운영을 위한 주민생활의제 발굴 용역 재공고 의뢰",소상공인정책담당관-16481,송주희,10년,소상공인정책담당관,비공개,,
193336950790000,20191129,소방특별조사계획및시행,"소방특별조사 세부조사표(남대문시장 대도상가 D동)",예방과-20330,하태원,3년,예방과,부분공개,,
193336950800000,20191129,"(터널, 지하차도, 복개구조)일상유지관리(연단)","근로자 노무비 청구서 송부(11월분-『2019년 도로시설물 일상유지보수공사(연간단가)-동부』)",시설보수과-7431,김선웅,5년,시설보수과,부분공개,,
193336950818000,20191129,소방활동자료조사,"소방활동자료조사서(코닉빌딩, 주)일진글로벌건물, sk삼성주유소,)",현장대응단-11743,서영익,영구,현장대응단,부분공개,,
193336950824000,20191129,일상경비관리,"2019년 11월 에너지 사용량 보고(방이)",방이119안전센터-5919,양정훈,5년,방이119안전센터,부분공개,,
193336950854000,20191129,다중이용업소안전점검및관리,"90. (간이)스프링클러 설치 고시원 표지 부착 결과 제출",예방과-16771,원혜영,3년,예방과,부분공개,,
193336950858000,20191129,"타부서 협의문서 관계철","시민제안에 따른 검토의견 회신",교량안전과-20049,이재우,3년,교량안전과,부분공개,,
193336950874000,20191129,휴가관리,"사가독서 학습휴가 과제물 제출(교. 박재현)",잠실119안전센터-6630,박재현,3년,잠실119안전센터,공개,,
193336950883000,20191130,출장관리,"출장결과보고서(11.29.)-김능수, 건축 김창호, 보조 권진일",예방과-20396,김능수,3년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/19229777
193336950891000,20191129,민원관리,"[민원사항]주말 간선 버스 운행",버스정책과-37190,온순현,10년,버스정책과,부분공개,,
193336950904000,20191129,일반업무관리,"「미세먼지 고농도계절 공공2부제」시행에 따른 승용차 요일제 일시중단 알림",소방행정과-11513,오승민,3년,소방행정과,공개,,
193336950920000,20191129,민원관리,"동해운수 771번 버스외부 전면행선판 건의",버스정책과-37143,정주성,10년,버스정책과,부분공개,,
193336950928000,20191129,출장관리,"출장 결과보고서(11.18-경.이윤정)",소방행정과-13072,이윤정,3년,소방행정과,공개,,
193336950937000,20191130,일반업무관리,"사회적 취약 아동·청소련 주거주택에 대한 안전하고 건강한 울타리 만들기 결과 보고 (이색홍보)",예방과-14300,성욱현,3년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/19229778
193336950944000,20191129,위험물제조소등인허가신고관리,"위험물저장소(옥내탱크) 및 취급소 완공처리 결과 알림",예방과-19887,조웅연,준영구,예방과,비공개,,
